Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,159,3207,22,22,0,0,3366,4726,0,0,46,47,879,0,115,0,0
Node1,209,484,319,459,3448,4799,693,1172,3448,4726,38,43,1003,0,96,0,0
Node2,100,374,147,203,434,715,474,822,434,622,31,39,119,0,60,0,0
Node3,74,419,147,236,318,535,493,830,318,472,24,36,31,0,99,0,0
Node4,95,400,165,250,341,556,495,835,341,493,17,33,35,0,89,0,0
Node5,104,361,147,202,339,582,465,789,339,531,10,30,36,0,85,0,0
Node6,63,415,59,79,359,623,478,831,359,576,0,0,46,0,97,0,0
Node7,41,420,81,100,402,696,461,782,402,648,0,0,41,0,81,0,0
Node8,0,0,28,47,454,772,0,0,454,729,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
