Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,214,2071,29,29,0,0,2285,3662,0,0,21,23,311,0,276,0,0
Node1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node2,234,459,323,517,2019,3194,693,1226,2019,3059,18,20,472,0,101,0,0
Node3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node4,97,562,119,159,443,753,659,1155,443,692,14,17,87,0,115,0,0
Node5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node6,78,602,131,159,561,969,680,1183,561,895,10,14,38,0,142,0,0
Node7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node8,0,0,44,72,665,1154,0,0,665,1091,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
