Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,1135,160,0,0,0,0,1295,1295,0,0,1814,1814,0,0,17,0,0
Node1,1035,110,152,152,1814,1814,1145,1145,1814,1814,1795,1795,13,0,6,0,0
Node2,511,13,97,97,1795,1795,524,524,1795,1795,1671,1671,123,0,1,0,0
Node3,531,8,6,6,1673,1673,539,539,1673,1673,1338,1338,333,0,0,0,0
Node4,473,10,5,5,1342,1342,483,483,1342,1342,990,990,350,0,1,0,0
Node5,828,5,2,2,994,994,833,833,994,994,846,846,144,0,0,0,0
Node6,3,9,2,2,847,847,12,12,847,847,795,795,51,0,0,0,0
Node7,8,0,0,0,796,796,8,8,796,796,783,783,12,0,0,0,0
Node8,0,0,0,0,783,783,0,0,783,783,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
