Node Name,CTS Retry,ACK Retry,# Receiver Drops,# Pkts Receiver Drops,# Sent ACKs,# Pkts ACK Sent For,# Retransmissions,# Pkts Retransmitted,# Receptions,# Pkts Received,# Forwards,# Pkts Forwarded,drop_expiry,drop_q_mngmnt,drop_retry,drop_overflow,drop_no_route
Node0,221,3352,35,35,0,0,3573,4788,0,0,63,72,1491,0,132,0,0
Node1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node2,246,361,237,436,4434,5360,607,1134,4434,5191,52,69,1508,0,70,0,0
Node3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node4,79,454,127,159,374,663,533,904,374,602,39,65,137,0,42,0,0
Node5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node6,81,432,137,159,441,752,513,957,441,719,29,62,55,0,104,0,0
Node7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node8,0,0,34,66,504,942,0,0,504,855,0,0,0,0,0,0,0
Node9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Node18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
